163505,1
163816,1
164131,1
164447,1
164766,1
165089,1
165408,1
165730,1
166054,1
166375,1
166702,1
167025,1
167348,1
167671,1
167982,1
168303,1
168618,1
168943,1
169263,1
169583,1
169918,1
170245,1
170575,1
170912,1
171242,1
171568,1
171886,1
172215,1
172537,1
172848,1
173174,1
173511,1
173836,1
174157,1
174491,1
174824,1
175151,1
175474,1
175797,1
176126,1
176449,1
176776,1
177112,1
177433,1
177768,1
178100,1
178434,1
178763,1
179093,1
179436,1
179772,1
180114,1
180451,1
180787,1
181116,1
181448,1
181790,1
182126,1
182466,1
182805,1
183145,1
183470,1
183802,1
184142,1
184474,1
184803,1
185127,1
185461,1
185783,1
186105,1
186443,1
186765,1
187095,1
187424,1
187757,1
188080,1
188405,1
188740,1
189057,1
189369,1
189699,1
190036,1
190373,1
190706,1
191048,1
191388,1
191722,1
192059,1
192398,1
192732,1
193058,1
193396,1
193720,1
194047,1
194375,1
194705,1
195031,1
195354,1
195692,1
196024,1
196350,1
196682,1
197014,1
197344,1
197673,1
198012,1
198338,1
198656,1
198977,1
199315,1
199640,1
199959,1
200198,0
200574,1
200908,1
201225,1
201547,1
201875,1
202194,1
202519,1
202847,1
203169,1
203493,1
203819,1
204146,1
204471,1
204794,1
205127,1
205452,1
205773,1
206104,1
206429,1
206743,1
207059,1
207388,1
207713,1
208036,1
208362,1
208699,1
209036,1
209367,1
209713,1
210052,1
210383,1
210712,1
211046,1
211382,1
211708,1
212044,1
212381,1
212707,1
213036,1
213371,1
213706,1
214039,1
214380,1
214719,1
215046,1
215382,1
215718,1
216048,1
216382,1
216722,1
217056,1
217385,1
217718,1
218053,1
218387,1
218711,1
219048,1
219383,1
219702,1
220026,1
220344,1
220672,1
220982,1
221295,1
221620,1
221936,1
222254,1
222559,1
222885,1
223197,1
223507,1
223825,1
224020,0
224370,1
224674,1
224982,1
225287,1
225493,0
225834,1
226151,1
226457,1
226758,1
227062,1
227379,1
227695,1
227999,1
228185,0
228330,0
228647,1
228971,1
229289,1
229492,0
229868,1
230193,1
230513,1
230836,1
231153,1
231472,1
231798,1
231880,0
231989,0
232136,0
232288,0
232461,0
232636,0
232714,1
233100,1
233428,1
233510,0
233600,0
233746,0
233893,0
234137,0
234229,1
234588,1
234916,1
235254,1
235595,1
235920,1
236258,1
236590,1
236931,1
237277,1
237620,1
237962,1
238302,1
238649,1
238986,1
239328,1
239659,1
239991,1
240325,1
240658,1
241011,1
241352,1
241691,1
242032,1
242381,1
242727,1
243068,1
243416,1
243765,1
244113,1
244455,1
244814,1
245159,1
245492,1
245835,1
246179,1
246531,1
246863,1
247206,1
247550,1
247892,1
248235,1
248582,1
248926,1
249269,1
249618,1
249960,1
250306,1
250659,1
251013,1
251355,1
251704,1
252054,1
252392,1
252736,1
253080,1
253429,1
253764,1
254109,1
254452,1
254786,1
255124,1
255470,1
255808,1
256145,1
256491,1
256843,1
257186,1
257536,1
257897,1
258238,1
258575,1
258928,1
259266,1
259596,1
259920,1
260256,1
260577,1
260903,1
261239,1
261557,1
261884,1
262214,1
262542,1
262868,1
263194,1
263529,1
263855,1
264170,1
264496,1
264830,1
265155,1
265477,1
265815,1
266147,1
266467,1
266786,1
267126,1
267460,1
267790,1
268143,1
268491,1
268827,1
269166,1
269508,1
269849,1
270183,1
270524,1
270849,1
271170,1
271503,1
271840,1
272178,1
272520,1
272869,1
273214,1
273550,1
273896,1
274243,1
274582,1
274914,1
275261,1
275595,1
275923,1
276255,1
276594,1
276930,1
277257,1
277600,1
277930,1
278264,1
278597,1
278928,1
279258,1
279587,1
279932,1
280265,1
280593,1
280922,1
281256,1
281590,1
281916,1
282252,1
282588,1
282917,1
283236,1
283568,1
283898,1
284215,1
284542,1
284870,1
285202,1
285532,1
285874,1
286220,1
286551,1
286900,1
287235,1
287557,1
287891,1
288232,1
288561,1
288886,1
289229,1
289573,1
289902,1
290239,1
290580,1
290921,1
291257,1
291603,1
291940,1
292269,1
292595,1
292927,1
293247,1
293560,1
293895,1
294217,1
294539,1
294868,1
295199,1
295527,1
295848,1
296046,0
296419,1
296748,1
297070,1
297391,1
297723,1
298055,1
298389,1
298613,0
298985,1
299328,1
299661,1
299987,1
300224,0
300586,1
300920,1
301239,1
301550,1
301867,1
302202,1
302538,1
302853,1
303183,1
303513,1
303842,1
304177,1
304511,1
304743,0
305125,1
305466,1
305800,1
306124,1
306426,0
306777,1
307107,1
307434,1
307619,0
307768,0
308008,0
308364,1
308712,1
309053,1
309397,1
309598,0
309976,1
310336,1
310678,1
311014,1
311361,1
311715,1
312060,1
312395,1
312745,1
313085,1
313419,1
313761,1
314109,1
314453,1
314802,1
315161,1
315514,1
315866,1
316217,1
316564,1
316902,1
317257,1
317607,1
317947,1
318289,1
318638,1
318984,1
319318,1
319668,1
320004,1
320341,1
320682,1
321027,1
321366,1
321703,1
322038,1
322371,1
322703,1
323036,1
323368,1
323690,1
324010,1
324348,1
324672,1
324994,1
325329,1
325676,1
326009,1
326335,1
326675,1
327003,1
327342,1
327670,1
328005,1
328334,1
328550,0
328945,1
329294,1
329631,1
329970,1
330306,1
330634,1
330969,1
331313,1
331658,1
331990,1
332323,1
332673,1
333005,1
333335,1
333538,0
333925,1
334266,1
334601,1
334938,1
335269,1
335594,1
335935,1
336263,1
336579,1
336909,1
337250,1
337583,1
337907,1
338249,1
338588,1
338924,1
339258,1
339605,1
339953,1
340302,1
340652,1
341008,1
341357,1
341716,1
342085,1
342455,1
342833,1
343198,1
343553,1
343916,1
344276,1
344632,1
344970,1
345324,1
345683,1
346020,1
346366,1
346718,1
347053,1
347389,1
347728,1
348066,1
348400,1
348747,1
349104,1
349452,1
349817,1
350188,1
350550,1
350921,1
351297,1
351671,1
352033,1
352406,1
352764,1
353114,1
353466,1
353815,1
354160,1
354505,1
354846,1
355179,1
355519,1
355857,1
356190,1
356527,1
356882,1
357232,1
357577,1
357922,1
358279,1
358629,1
358965,1
359316,1
359651,1
359987,1
360327,1
360666,1
360911,0
361282,1
361630,1
361966,1
362287,1
362618,1
362963,1
363291,1
363620,1
363954,1
364296,1
364634,1
364965,1
365161,0
365319,0
365690,1
366039,1
366382,1
366712,1
366911,0
367299,1
367644,1
367983,1
368311,1
368657,1
368994,1
369329,1
369665,1
370009,1
370360,1
370703,1
371060,1
371409,1
371759,1
372114,1
372466,1
372813,1
373165,1
373522,1
373866,1
374225,1
374585,1
374952,1
375306,1
375670,1
376016,1
376353,1
376695,1
377047,1
377393,1
377734,1
378094,1
378439,1
378777,1
379124,1
379463,1
379797,1
380125,1
380465,1
380796,1
381136,1
381480,1
381832,1
382173,1
382525,1
382878,1
383223,1
383567,1
383911,1
384261,1
384607,1
384972,1
385328,1
385675,1
386039,1
386406,1
386756,1
387104,1
387451,1
387792,1
388137,1
388477,1
388817,1
389152,1
389490,1
389825,1
390166,1
390502,1
390836,1
391170,1
391465,1
391817,1
392148,1
392468,1
392790,1
392984,0
393128,0
393496,1
393818,1
394153,1
394460,1
394799,1
395126,1
395453,1
395654,0
395864,0
396241,1
396588,1
396917,1
397133,0
397291,0
397660,1
398013,1
398343,1
398676,1
399026,1
399363,1
399698,1
399887,0
400040,0
400418,1
400757,1
401090,1
401423,1
401754,1
402088,1
402416,1
402744,1
403074,1
403420,1
403757,1
404074,1
404389,1
404710,1
405041,1
405358,1
405665,1
406004,1
406326,1
406648,1
406969,1
407301,1
407630,1
407955,1
408296,1
408629,1
408961,1
409299,1
409650,1
409987,1
410332,1
410680,1
411019,1
411347,1
411695,1
412051,1
412387,1
412725,1
413072,1
413409,1
413743,1
414071,1
414410,1
414733,1
415057,1
415392,1
415716,1
416042,1
416367,1
416638,1
416797,0
417143,1
417493,1
417834,1
418156,1
418496,1
418837,1
419171,1
419496,1
419834,1
420179,1
420510,1
420841,1
421177,1
421518,1
421846,1
422188,1
422530,1
422863,1
423199,1
423534,1
423862,1
424179,1
424513,1
424836,1
425151,1
425476,1
425810,1
426143,1
426479,1
426821,1
427167,1
427508,1
427843,1
428189,1
428527,1
428858,1
429202,1
429532,1
429855,1
430181,1
430514,1
430849,1
431172,1
431511,1
431844,1
432169,1
432510,1
432853,1
433194,1
433530,1
433879,1
434217,1
434553,1
434893,1
435232,1
435559,1
435880,1
436214,1
436541,1
436801,0
437169,1
437504,1
437832,1
438029,0
438405,1
438754,1
439088,1
439429,1
439758,1
440095,1
440418,1
440743,1
441070,1
441382,1
441691,1
441897,0
442250,1
442562,1
442874,1
443097,0
443253,0
443594,1
443915,1
444241,1
444319,0
444432,0
444582,0
444724,0
444898,0
445156,0
445251,1
445597,1
445847,0
446035,0
446375,1
446746,1
447092,1
447287,0
447428,0
447744,1
448089,1
448420,1
448752,1
449078,1
449404,1
449721,1
449938,0
450096,0
450469,1
450811,1
451154,1
451495,1
451837,1
452175,1
452517,1
452853,1
453184,1
453517,1
453865,1
454195,1
454434,0
454827,1
455160,1
455479,1
455758,0
456095,1
456417,1
456729,1
457040,1
457347,1
457645,1
457947,1
458229,0
458403,0
458738,1
459078,1
459416,1
459747,1
460075,1
460415,1
460748,1
461074,1
461394,1
461725,1
462049,1
462371,1
462700,1
463026,1
463356,1
463675,1
464003,1
464331,1
464637,1
464958,1
465277,1
465595,1
465913,1
466227,1
466552,1
466876,1
467191,1
467509,1
467731,0
468110,1
468441,1
468777,1
469097,1
469414,1
469737,1
470053,1
470374,1
470692,1
471016,1
471345,1
471661,1
471987,1
472313,1
472647,1
472971,1
473291,1
473631,1
473959,1
474288,1
474621,1
474970,1
475300,1
475630,1
475968,1
476297,1
476633,1
476971,1
477311,1
477646,1
477981,1
478328,1
478658,1
478981,1
479304,1
479631,1
479954,1
480279,1
480610,1
480936,1
481264,1
481597,1
481941,1
482269,1
482597,1
482935,1
483271,1
483602,1
483933,1
484267,1
484589,1
484915,1
485245,1
485571,1
485901,1
486223,1
486561,1
486886,1
487214,1
487549,1
487867,1
488061,0
488416,1
488741,1
489056,1
489362,1
489694,1
490026,1
490343,1
490665,1
490992,1
491316,1
491633,1
491958,1
492287,1
492611,1
492932,1
493256,1
493583,1
493905,1
494238,1
494566,1
494885,1
495213,1
495538,1
495861,1
496177,1
496497,1
496824,1
497146,1
497463,1
497787,1
498116,1
498437,1
498752,1
499078,1
499397,1
499711,1
500025,1
500339,1
500640,1
500941,1
501242,1
501546,1
501851,1
502161,1
502475,1
502775,1
503116,1
503432,1
503764,1
504086,1
504398,1
504721,1
505043,1
505363,1
505681,1
506007,1
506335,1
506656,1
506976,1
507295,1
507610,1
507912,1
508220,1
508535,1
508842,1
509148,1
509456,1
509776,1
510094,1
510404,1
510732,1
511064,1
511257,0
511420,0
511722,1
512127,1
512478,1
512809,1
513148,1
513479,1
513803,1
514126,1
514450,1
514767,1
515085,1
515423,1
515742,1
516057,1
516384,1
516714,1
517033,1
517346,1
517672,1
517985,1
518291,1
518481,0
518829,1
518935,0
519146,1
519447,1
519744,1
520053,1
520167,0
520353,1
520644,1
520943,1
521252,1
521562,1
521864,1
522173,1
522481,1
522785,1
523090,1
523396,1
523699,1
523995,1
524288,1
524596,1
524894,1
525184,1
525483,1
525782,1
526095,1
526405,1
526716,1
527040,1
527354,1
527666,1
527984,1
528309,1
528621,1
528934,1
529258,1
529573,1
529882,1
530192,1
530509,1
530828,1
531140,1
531454,1
531768,1
532072,1
532377,1
532678,1
532994,1
533298,1
533591,1
533899,1
534206,1
534507,1
534815,1
535041,0
535409,1
535723,1
536029,1
536346,1
536657,1
536962,1
537271,1
537594,1
537908,1
538222,1
538544,1
538860,1
539172,1
539490,1
539811,1
540129,1
540441,1
540762,1
541088,1
541400,1
541723,1
542045,1
542369,1
542685,1
542996,1
543328,1
543644,1
543945,1
544253,1
544569,1
544878,1
545186,1
545505,1
545824,1
546137,1
546451,1
546766,1
547086,1
547396,1
547704,1
548019,1
548325,1
548633,1
548945,1
549264,1
549573,1
549881,1
550204,1
550521,1
550829,1
551146,1
551465,1
551781,1
552090,1
552405,1
552721,1
553025,1
553326,1
553626,1
553929,1
554218,1
554405,0
554751,1
555047,1
555343,1
555527,0
555875,1
556191,1
556500,1
556803,1
557124,1
557442,1
557746,1
557974,0
558152,0
558522,1
558866,1
559186,1
559520,1
559846,1
560160,1
560472,1
560783,1
561086,1
561387,1
561698,1
562007,1
562320,1
562633,1
562943,1
563259,1
563573,1
563886,1
564206,1
564513,1
564825,1
565136,1
565449,1
565760,1
566067,1
566386,1
566698,1
567005,1
567323,1
567641,1
567960,1
568271,1
568581,1
568901,1
569217,1
569523,1
569834,1
570160,1
570474,1
570785,1
571114,1
571437,1
571754,1
572075,1
572391,1
572711,1
573025,1
573346,1
573666,1
573978,1
574296,1
574611,1
574933,1
575244,1
575548,1
575866,1
576178,1
576489,1
576801,1
577118,1
577427,1
577734,1
578056,1
578369,1
578675,1
578981,1
579291,1
579610,1
579915,1
580231,1
580558,1
580871,1
581191,1
581512,1
581830,1
582147,1
582459,1
582781,1
583102,1
583419,1
583738,1
584066,1
584387,1
584704,1
585032,1
585347,1
585656,1
585975,1
586295,1
586608,1
586917,1
587240,1
587557,1
587867,1
588182,1
588495,1
588811,1
589125,1
589440,1
589758,1
590064,1
590376,1
590687,1
591005,1
591315,1
591623,1
591939,1
592251,1
592556,1
592858,1
593168,1
593489,1
593789,1
594103,1
594417,1
594720,1
595035,1
595341,1
595651,1
595961,1
596268,1
596586,1
596896,1
597210,1
597533,1
597851,1
598168,1
598488,1
598809,1
599131,1
599450,1
599767,1
600087,1
600406,1
600678,0
601033,1
601365,1
601683,1
601997,1
602312,1
602634,1
602946,1
603250,1
603579,1
603901,1
604214,1
604532,1
604853,1
605185,1
605499,1
605817,1
606145,1
606468,1
606784,1
607102,1
607428,1
607746,1
608062,1
608380,1
608687,1
608997,1
609306,1
609628,1
609943,1
610255,1
610581,1
610895,1
611080,0
611448,1
611767,1
612082,1
612394,1
612710,1
613025,1
613331,1
613638,1
613955,1
614275,1
614586,1
614903,1
615235,1
615550,1
615860,1
616169,1
616491,1
616807,1
617116,1
617438,1
617760,1
618079,1
618395,1
618711,1
619036,1
619357,1
619686,1
620015,1
620330,1
620654,1
620972,1
621285,1
621596,1
621913,1
622229,1
622543,1
622862,1
623184,1
623516,1
623838,1
624152,1
624477,1
624793,1
625104,1
625420,1
625743,1
626057,1
626365,1
626686,1
627001,1
627304,1
627616,1
627926,1
628244,1
628559,1
628868,1
629186,1
629500,1
629815,1
630131,1
630454,1
630773,1
631090,1
631423,1
631739,1
632054,1
632370,1
632683,1
633000,1
633305,1
633614,1
633923,1
634224,1
634533,1
634841,1
635158,1
635470,1
635780,1
636105,1
636423,1
636612,0
636985,1
637316,1
637642,1
637964,1
638297,1
638617,1
638926,1
639245,1
639555,1
639878,1
640188,1
640496,1
640816,1
641132,1
641445,1
641758,1
642082,1
642403,1
642717,1
643041,1
643226,0
643587,1
643915,1
644237,1
644564,1
644888,1
645212,1
645538,1
645738,0
646106,1
646446,1
646779,1
647091,1
647404,1
647724,1
648034,1
648339,1
648649,1
648966,1
649277,1
649584,1
649904,1
